ProductId,NumberOfReviews,AverageScore,AverageHelpfulnessRatio,AverageReviewLength,RecommendationScore
B001GVIS6K,14,4.857142857142857,0.489795918367347,253.57142857142858,3.5469387755102035
B004K0862K,24,4.708333333333333,0.8344283128611947,513.375,3.5461618271916913
B0056AL6G6,19,4.947368421052632,0.27631578947368424,440.8421052631579,3.5460526315789473
B0019F30J8,11,4.7272727272727275,0.7852147852147852,736.9090909090909,3.544655344655345
B000VI89KO,8,4.875,0.4375,329.875,3.5437499999999997
B000GZY8FC,14,4.785714285714286,0.6428571428571429,269.0,3.5428571428571427
B000IXRFKW,7,5.0,0.14285714285714285,264.85714285714283,3.5428571428571427
B000F4H5FY,31,4.870967741935484,0.4437788018433179,597.7096774193549,3.542811059907834
B001EO5YXO,10,4.9,0.375,361.5,3.5425
B001OVSRW2,6,5.0,0.13888888888888887,295.3333333333333,3.5416666666666665
B000LQTTVY,8,5.0,0.1375,256.25,3.54125
B000EGZ99M,35,4.885714285714286,0.4007936507936508,265.85714285714283,3.540238095238095
B0041285XC,5,4.8,0.6,258.0,3.54
B001IZJPNO,10,4.8,0.6,376.6,3.54
B005DM3IBI,5,4.8,0.6,473.4,3.54
B000V93BW4,5,4.8,0.6,338.4,3.54
B005T5LIH0,5,4.8,0.6,348.2,3.54
B000U0OUP6,5,4.8,0.6,388.0,3.54
B004K9YK4E,5,4.8,0.6,230.2,3.54
B000HZ9D60,10,4.8,0.6,658.0,3.54
B0076RE7IG,5,4.8,0.6,222.0,3.54
B009DR3GYI,5,4.8,0.6,290.4,3.54
B001G7Q1PY,5,4.8,0.6,289.6,3.54
B004LLKIEC,5,4.8,0.6,460.2,3.54
B005151BV6,10,4.8,0.6,182.4,3.54
B003NB170U,5,4.8,0.6,247.4,3.54
B0000DCWWI,5,4.8,0.6,799.6,3.54
B001ABOBRQ,9,4.777777777777778,0.6507936507936508,387.55555555555554,3.5396825396825395
B000EH0RU2,25,4.8,0.5946666666666667,411.36,3.5383999999999998
B001XVW3DC,26,4.769230769230769,0.6639676113360324,411.34615384615387,3.537651821862348
B004WYLFG8,8,5.0,0.125,331.25,3.5375
B0085XGAFI,8,5.0,0.125,389.25,3.5375
B0096RP84Q,8,5.0,0.125,519.75,3.5375
B00451U9Q0,7,5.0,0.11904761904761904,252.14285714285714,3.5357142857142856
B001EQ582E,27,4.925925925925926,0.28888888888888886,273.18518518518516,3.534814814814814
B000E682LY,15,4.933333333333334,0.26666666666666666,244.0,3.533333333333333
B0009RM2WS,5,4.8,0.5777777777777777,432.8,3.533333333333333
B0025VROPG,9,4.777777777777778,0.6296296296296297,334.3333333333333,3.533333333333333
B000WSHV1Q,9,5.0,0.1111111111111111,300.0,3.533333333333333
B000FGXT20,9,5.0,0.1111111111111111,255.33333333333334,3.533333333333333
B005J0W1MG,6,4.833333333333333,0.5,382.6666666666667,3.5333333333333328
B0006N9K9I,6,4.833333333333333,0.5,373.5,3.5333333333333328
B001EO622G,6,4.833333333333333,0.5,415.3333333333333,3.5333333333333328
B0002YGSJQ,18,4.833333333333333,0.5,275.94444444444446,3.5333333333333328
B001BOAOQ4,6,4.833333333333333,0.5,525.3333333333334,3.5333333333333328
B000FEFEG6,6,4.833333333333333,0.5,192.5,3.5333333333333328
B000GAUKRC,6,4.833333333333333,0.5,543.3333333333334,3.5333333333333328
B0001590JQ,6,4.833333333333333,0.5,366.5,3.5333333333333328
B003ZXCEYE,6,4.833333333333333,0.5,256.1666666666667,3.5333333333333328
B0001IOSEA,5,4.8,0.575,577.8,3.5324999999999998
B004IXYLJ6,17,4.823529411764706,0.5176470588235295,521.8823529411765,3.5317647058823525
B000OV5NBG,23,4.6521739130434785,0.9123135318787492,454.0,3.5302157986940594
B0000D1675,10,4.9,0.33333333333333337,401.9,3.5300000000000002
B0043OV1AM,5,5.0,0.1,268.2,3.53
B00434KNJW,5,4.8,0.5666666666666667,255.4,3.53
B002GP405S,6,4.833333333333333,0.48888888888888893,472.6666666666667,3.5299999999999994
B001L492LW,7,4.857142857142857,0.42857142857142855,370.7142857142857,3.528571428571428
B003E75Y5C,7,4.857142857142857,0.42857142857142855,405.42857142857144,3.528571428571428
B001FB69XU,7,4.857142857142857,0.42857142857142855,532.8571428571429,3.528571428571428
B0037YXQMA,7,4.857142857142857,0.42857142857142855,352.0,3.528571428571428
B000246RSI,7,4.857142857142857,0.42857142857142855,242.85714285714286,3.528571428571428
B005VOOXWQ,5,4.8,0.5599999999999999,368.0,3.528
B000G176B4,19,4.684210526315789,0.8289473684210527,277.1578947368421,3.5276315789473682
B000FDKUSO,16,4.75,0.6696428571428571,465.625,3.525892857142857
B000EDBQ38,16,4.75,0.6684027777777778,381.5,3.525520833333333
B001E5E470,6,5.0,0.08333333333333333,417.8333333333333,3.525
B001FOXYJO,12,4.75,0.6666666666666666,382.0,3.525
B000F26YJO,8,4.875,0.375,464.875,3.5249999999999995
B005E0TIVI,8,4.875,0.375,349.25,3.5249999999999995
B000UUH0US,5,5.0,0.08,518.4,3.524
B0010EI0QG,26,4.6923076923076925,0.7935675684795558,1164.2692307692307,3.5226856551592514
B001EO5ZNS,9,4.888888888888889,0.3333333333333333,341.55555555555554,3.5222222222222226
B0049K99RW,9,4.888888888888889,0.3333333333333333,809.5555555555555,3.5222222222222226
B000E3VANE,9,4.888888888888889,0.3333333333333333,543.0,3.5222222222222226
B001D6KP14,7,4.714285714285714,0.7380952380952381,437.0,3.5214285714285714
B000Y2CI9U,15,4.733333333333333,0.6925925925925926,405.53333333333336,3.521111111111111
B001FA1DYG,12,4.833333333333333,0.4583333333333333,447.1666666666667,3.520833333333333
B000EH2AMA,6,4.833333333333333,0.4583333333333333,294.3333333333333,3.520833333333333
B001PNYKO8,8,4.625,0.9427083333333334,376.375,3.5203124999999997
B000RHXMCY,5,4.6,1.0,526.4,3.5199999999999996
B0030NGUNU,5,4.6,1.0,175.8,3.5199999999999996
B001EQ4K28,5,4.6,1.0,371.4,3.5199999999999996
B002WFZC6I,5,4.6,1.0,359.4,3.5199999999999996
B004TJD758,20,4.75,0.65,489.0,3.5199999999999996
B007PHCSXS,5,4.6,1.0,359.4,3.5199999999999996
B000FYYP1Q,14,4.785714285714286,0.5642857142857143,358.5,3.519285714285714
B001EQ4LAE,11,4.909090909090909,0.2727272727272727,478.8181818181818,3.518181818181818
B002DHSKJG,7,4.857142857142857,0.39285714285714285,480.42857142857144,3.5178571428571423
B000E1BLMG,20,4.85,0.4083333333333333,282.85,3.5174999999999996
B0014ET2XM,6,4.666666666666667,0.8333333333333334,570.1666666666666,3.5166666666666666
B001EO5RW2,9,4.666666666666667,0.8333333333333334,316.44444444444446,3.5166666666666666
B000ISZ310,10,4.8,0.520619658119658,242.1,3.5161858974358973
B0002IMRQA,17,4.764705882352941,0.5980392156862745,420.1764705882353,3.5147058823529407
B001PE1R6G,7,4.714285714285714,0.7142857142857143,353.0,3.5142857142857142
B003159ETE,7,4.714285714285714,0.7142857142857143,319.14285714285717,3.5142857142857142
B002QTWTA2,7,4.714285714285714,0.7142857142857143,526.0,3.5142857142857142
B000XSCKLG,8,4.875,0.33611111111111114,337.875,3.513333333333333
B002KB97N8,5,4.6,0.9764705882352942,449.8,3.512941176470588
B001SB16DA,8,4.875,0.3333333333333333,245.125,3.5124999999999997
B005NA18PI,8,4.75,0.625,504.75,3.5124999999999997
B0030MNHEG,16,4.9375,0.1875,557.3125,3.5124999999999997
B001G604XU,9,4.888888888888889,0.2962962962962963,292.55555555555554,3.5111111111111115
B000ITWWZ4,9,4.777777777777778,0.5555555555555556,396.77777777777777,3.5111111111111106
B000COMPIY,23,4.913043478260869,0.2391304347826087,260.4782608695652,3.5108695652173907
B0025UCIGC,10,4.9,0.26666666666666666,369.0,3.5100000000000002
B003UDQ5V2,5,4.8,0.5,580.0,3.51
B000E39T82,10,4.8,0.5,396.8,3.51
B000XB5ITY,10,4.8,0.5,337.1,3.51
B001E5E3B2,30,4.666666666666667,0.8102380952380952,627.7,3.509738095238095
B00267A3AC,6,4.833333333333333,0.4166666666666667,378.5,3.508333333333333
B0025UNW4E,6,4.833333333333333,0.4166666666666667,219.33333333333334,3.508333333333333
B001EO682A,10,4.7,0.725,482.6,3.5075
B000EMOCTE,7,4.857142857142857,0.35714285714285715,454.85714285714283,3.5071428571428567
B003KLSZGW,26,4.923076923076923,0.20192307692307693,349.0769230769231,3.5067307692307694
B000X3IPQA,17,4.882352941176471,0.29411764705882354,275.8235294117647,3.505882352941177
B0027IM402,7,4.714285714285714,0.6857142857142857,402.85714285714283,3.5057142857142853
B001E5E1NM,18,4.722222222222222,0.6611111111111111,453.55555555555554,3.5038888888888886
B00113HA3A,15,4.733333333333333,0.633015873015873,884.3333333333334,3.503238095238095
B00382UXU4,29,4.689655172413793,0.7345350052246604,385.9310344827586,3.503119122257053
B001EPPBB8,5,5.0,0.0,270.6,3.5
B003UEKFS0,19,4.842105263157895,0.3684210526315789,404.0,3.5
B000HQMNIO,5,5.0,0.0,391.8,3.5
B00473PNGW,7,5.0,0.0,804.4285714285714,3.5
B000J36EQC,6,5.0,0.0,1324.5,3.5
B000H7K0WE,8,5.0,0.0,191.0,3.5
B000YB7XQ4,6,5.0,0.0,200.16666666666666,3.5
B00110C04M,5,5.0,0.0,217.4,3.5
B000I6G2OO,6,5.0,0.0,381.5,3.5
B001SB3YSK,6,5.0,0.0,256.5,3.5
B001M09AKS,5,5.0,0.0,200.4,3.5
B0016814QO,5,5.0,0.0,229.4,3.5
B003DNL9VA,6,5.0,0.0,414.6666666666667,3.5
B004VLVFHG,6,5.0,0.0,270.1666666666667,3.5
B0016D2MY2,13,5.0,0.0,217.76923076923077,3.5
B004SKPQWU,5,5.0,0.0,288.4,3.5
B0028PDGQA,5,5.0,0.0,339.6,3.5
B001EPPFGO,5,5.0,0.0,417.0,3.5
B004IN7E0O,5,5.0,0.0,331.2,3.5
B005C3IVN8,19,4.842105263157895,0.3684210526315789,344.7894736842105,3.5
B0002WT4N0,7,5.0,0.0,348.42857142857144,3.5
B003O7DYA4,5,5.0,0.0,251.6,3.5
B000FK8VSS,6,5.0,0.0,357.3333333333333,3.5
B004RZA6XA,7,5.0,0.0,269.57142857142856,3.5
B003P9XGFO,9,4.666666666666667,0.7777777777777778,381.3333333333333,3.5
B008ADR2G4,5,5.0,0.0,1343.8,3.5
B000E63LOW,9,5.0,0.0,615.0,3.5
B001D3K2AG,12,4.75,0.5833333333333334,263.25,3.4999999999999996
B000V9NFLQ,20,4.75,0.5833333333333333,356.35,3.4999999999999996
B000H7D1J8,7,4.571428571428571,1.0,261.0,3.4999999999999996
B000P4Y8E0,14,4.857142857142857,0.33333333333333337,348.07142857142856,3.4999999999999996
B001E5E4C0,10,4.9,0.225,573.0,3.4975
B005A1LG7K,32,4.875,0.28125,348.5625,3.4968749999999997
B000PVV7X8,10,4.8,0.45,347.0,3.495
B0005XN9HI,14,4.642857142857143,0.8163265306122449,307.92857142857144,3.4948979591836733
B003ZS4FXM,8,4.875,0.27380952380952384,223.875,3.494642857142857
B000E5C1YE,7,4.857142857142857,0.3095238095238095,220.28571428571428,3.4928571428571424
B005EKWN60,6,4.666666666666667,0.75,663.5,3.4916666666666667
B000HALT80,18,4.666666666666667,0.7495791245791246,480.05555555555554,3.491540404040404
B000EH4XZM,39,4.717948717948718,0.6284857840041786,368.56410256410254,3.491109837765356
B0009YUI6I,10,4.7,0.6633333333333333,393.8,3.489
B004BKP68Q,9,4.888888888888889,0.2222222222222222,278.1111111111111,3.4888888888888894
B000BYPF7S,9,4.888888888888889,0.2222222222222222,251.77777777777777,3.4888888888888894
B0005ZYFME,6,4.833333333333333,0.34821428571428575,521.8333333333334,3.4877976190476185
B000KWTQ4O,5,4.8,0.425,311.2,3.4875
B001L06354,8,4.875,0.25,333.0,3.4875
B005OTXEVE,11,4.7272727272727275,0.5909090909090909,380.90909090909093,3.4863636363636363
B005T7P2QQ,7,4.857142857142857,0.2857142857142857,368.57142857142856,3.4857142857142853
B000MUT900,7,4.857142857142857,0.2857142857142857,244.14285714285714,3.4857142857142853
B000I200NC,7,4.857142857142857,0.2857142857142857,185.28571428571428,3.4857142857142853
B002D8E166,7,4.857142857142857,0.2857142857142857,405.2857142857143,3.4857142857142853
B0000GIZTC,7,4.857142857142857,0.2857142857142857,406.85714285714283,3.4857142857142853
B000E65OF6,15,4.866666666666666,0.2631578947368421,661.3333333333334,3.485614035087719
B0047IG6OU,20,4.85,0.3,354.9,3.4849999999999994
B000CMF17S,25,4.64,0.7866666666666667,480.76,3.484
B005Z4S2KG,17,4.647058823529412,0.7690631808278867,359.88235294117646,3.4836601307189543
B000UMC36W,6,4.833333333333333,0.3333333333333333,286.5,3.483333333333333
B0007OVWLK,6,4.833333333333333,0.3333333333333333,223.33333333333334,3.483333333333333
B0052BRVVI,6,4.833333333333333,0.3333333333333333,294.1666666666667,3.483333333333333
B00016UX0K,48,4.791666666666667,0.4301925505050505,338.1666666666667,3.4832244318181815
B001TZJ3OE,48,4.791666666666667,0.4301925505050505,338.1666666666667,3.4832244318181815
B0078TRYIW,23,4.826086956521739,0.34782608695652173,340.3478260869565,3.4826086956521736
B000LKTFUU,23,4.826086956521739,0.34782608695652173,340.3478260869565,3.4826086956521736
B000E63LOM,30,4.633333333333334,0.7969047619047619,474.76666666666665,3.4824047619047622
B000F4H5FE,26,4.730769230769231,0.568709360814624,522.6153846153846,3.4821512697828485
B000F0Z0T6,8,4.875,0.22916666666666669,480.375,3.4812499999999997
B0040WCQBA,8,4.625,0.8125,355.125,3.4812499999999997
B000FF5T9W,8,4.625,0.8125,322.375,3.4812499999999997
B002FYXEDE,5,4.8,0.4,464.0,3.48
B000WFKO8Q,5,4.8,0.4,456.4,3.48
B0001UZTJG,5,4.8,0.4,246.4,3.48
B000634HD2,22,4.7272727272727275,0.5688729257694775,778.4545454545455,3.479752786821752
B004AFODLI,29,4.896551724137931,0.1724137931034483,435.58620689655174,3.479310344827586
B003UIDAHY,14,4.857142857142857,0.2619047619047619,333.07142857142856,3.478571428571428
B001B2STS6,8,4.625,0.8020833333333334,202.75,3.478125
B000LKYRVC,9,4.777777777777778,0.4444444444444444,293.77777777777777,3.4777777777777774
B000H7EE0S,10,4.7,0.625,259.2,3.4775
B000LKZ84C,19,4.631578947368421,0.7821680638377554,1066.0,3.4767556823092214
B003LECIDE,53,4.811320754716981,0.36139332365747456,481.20754716981133,3.4763425253991285
B000FZRYE0,10,4.8,0.38333333333333336,251.6,3.475
B000G7VYWU,10,4.8,0.38333333333333336,263.3,3.475
B007XXLWHW,8,4.75,0.5,394.0,3.4749999999999996
B0002UM1AA,5,4.6,0.85,1060.6,3.4749999999999996
B001HTC17S,16,4.75,0.5,620.25,3.4749999999999996
B001EQ4DVQ,8,4.75,0.5,468.125,3.4749999999999996
B000EMM9YY,15,4.733333333333333,0.5333333333333333,349.8,3.473333333333333
B0002IMRTC,10,4.8,0.37666666666666665,306.8,3.473
B000EHW0NY,7,4.714285714285714,0.5714285714285714,205.28571428571428,3.471428571428571
B001EPQRIE,7,4.714285714285714,0.5714285714285714,320.7142857142857,3.471428571428571
B000LKX6GY,7,4.857142857142857,0.2285714285714286,266.57142857142856,3.468571428571428
B000FA15D6,17,4.705882352941177,0.5803921568627451,298.5882352941176,3.468235294117647
B002ULSKXQ,17,4.705882352941177,0.5803921568627451,298.5882352941176,3.468235294117647
B000DZKKKC,32,4.65625,0.6927083333333334,612.96875,3.4671875
B005JRGJ4A,6,4.666666666666667,0.6666666666666666,581.6666666666666,3.466666666666667
B000QSN2M4,6,4.666666666666667,0.6666666666666666,333.6666666666667,3.466666666666667
B001ET5XW6,6,4.666666666666667,0.6666666666666666,465.3333333333333,3.466666666666667
B003O81FZY,9,4.666666666666667,0.6666666666666666,1205.111111111111,3.466666666666667
B005GYJUJ2,6,4.666666666666667,0.6666666666666666,221.16666666666666,3.466666666666667
B001ET5XZS,24,4.791666666666667,0.375,351.625,3.4666666666666663
B000ETC36Q,5,4.8,0.35333333333333333,180.6,3.4659999999999997
B001SJR4XS,38,4.7631578947368425,0.43849016480595426,349.3421052631579,3.465757575757576
B001E50T3S,25,4.72,0.536,219.36,3.4648
B0037YPVBE,16,4.8125,0.3191964285714286,449.5625,3.4645089285714286
B000JWZQGW,7,4.857142857142857,0.21428571428571427,572.7142857142857,3.4642857142857135
B001BOTB72,36,4.611111111111111,0.786496913580247,487.47222222222223,3.4637268518518516
B002ZOPTYQ,22,4.681818181818182,0.6212121212121212,439.59090909090907,3.4636363636363634
B000EDG4TE,25,4.64,0.7187121212121212,327.0,3.463613636363636
B0013E21V8,71,4.633802816901408,0.7331254969813559,335.9154929577465,3.4635996209253923
B0001LQKBQ,22,4.7727272727272725,0.40833333333333327,388.59090909090907,3.4634090909090904
B001CWZXIY,30,4.733333333333333,0.5,649.7,3.463333333333333
B004KPFUCO,14,4.642857142857143,0.708452380952381,352.85714285714283,3.462535714285714
B002HFU3E4,8,4.625,0.75,321.875,3.4625
B000ED7M1S,8,4.625,0.75,440.375,3.4625
B002HFRYZ0,8,4.625,0.75,321.875,3.4625
B0025UOOBE,10,4.7,0.575,310.9,3.4625
B0002PHEU2,47,4.595744680851064,0.8181578468812511,381.3829787234043,3.46246863066012
B001EOMQ9E,13,4.846153846153846,0.23076923076923078,381.15384615384613,3.4615384615384612
B003OB2H1M,12,4.666666666666667,0.6458333333333334,419.4166666666667,3.4604166666666667
B000AYDHTM,23,4.782608695652174,0.3751393534002229,317.7391304347826,3.4603678929765884
B000XBCBW6,5,4.8,0.3333333333333333,438.8,3.46
B001EQ4ONI,10,4.9,0.1,277.3,3.46
B0009F3PQM,5,4.8,0.3333333333333333,351.4,3.46
B00061EUBI,5,4.6,0.8,338.0,3.46
B000E1HUXU,5,4.6,0.8,308.0,3.46
B001EPPBA4,5,4.6,0.8,211.0,3.46
B001E5E1S2,6,4.833333333333333,0.25,500.8333333333333,3.458333333333333
B00020XNTS,38,4.7105263157894735,0.5345759307729783,440.7631578947368,3.4577412002845245
B003TI8FCA,15,4.733333333333333,0.48000000000000004,298.8,3.457333333333333
B001LO37PY,30,4.766666666666667,0.4018181818181818,275.8666666666667,3.457212121212121
B0007OPYLE,7,4.714285714285714,0.5238095238095238,204.14285714285714,3.457142857142857
B000VK2W6O,23,4.826086956521739,0.2608695652173913,259.82608695652175,3.4565217391304346
B0027UKBUA,8,4.75,0.4375,275.625,3.45625
B00317ERWQ,9,4.888888888888889,0.1111111111111111,298.0,3.4555555555555557
B000YQAJGU,9,4.888888888888889,0.1111111111111111,358.44444444444446,3.4555555555555557
B0009JRKDC,24,4.666666666666667,0.6287157091097308,401.9166666666667,3.455281379399586
B000OQWAS0,30,4.8,0.31666666666666665,312.96666666666664,3.455
B001EQ53K6,11,4.818181818181818,0.2727272727272727,409.90909090909093,3.4545454545454546
B006FUL4AE,11,4.818181818181818,0.2727272727272727,415.72727272727275,3.4545454545454546
B0027Z8V4S,14,4.785714285714286,0.3392857142857143,435.0,3.451785714285714
B000F409HU,10,4.7,0.5383333333333333,668.2,3.4515000000000002
B0001AU3OW,6,4.666666666666667,0.6150793650793651,340.6666666666667,3.451190476190476
B001ELL3DM,45,4.688888888888889,0.5597883597883597,393.6666666666667,3.4501587301587304
B00025644O,10,4.7,0.5333333333333333,393.1,3.45
B000HZIBB8,5,4.8,0.3,306.0,3.4499999999999997
B00061NJ06,10,4.8,0.3,325.4,3.4499999999999997
B003N0QXCI,7,4.714285714285714,0.5,291.57142857142856,3.4499999999999997
B001NZPFB0,31,4.612903225806452,0.7338709677419355,522.9032258064516,3.449193548387097
B000H23ZF8,19,4.7368421052631575,0.4415204678362573,591.2105263157895,3.4482456140350872
B004M0Y8T8,21,4.761904761904762,0.38095238095238093,423.3333333333333,3.4476190476190474
B001EQ5ACC,33,4.757575757575758,0.39090909090909093,366.6969696969697,3.4475757575757573
B000M5TTHI,17,4.823529411764706,0.23529411764705882,364.0,3.4470588235294115
B000GG0BN4,8,4.75,0.40625,683.625,3.446875
B003VIWN1W,66,4.712121212121212,0.49242424242424243,431.3636363636364,3.4462121212121213
B000WFGOX0,66,4.712121212121212,0.49242424242424243,431.3636363636364,3.4462121212121213
B0007XNYAS,10,4.6,0.75,263.6,3.445
B003NY9NDU,5,4.6,0.75,292.0,3.445
B004776JPW,14,4.714285714285714,0.48214285714285715,235.92857142857142,3.444642857142857
B002AYA6M6,69,4.666666666666667,0.5926049795615013,691.8985507246376,3.444448160535117
B0047E2I5U,69,4.666666666666667,0.5926049795615013,691.8985507246376,3.444448160535117
B004AQPNP2,9,4.777777777777778,0.3333333333333333,208.77777777777777,3.444444444444444
B004727CL2,9,4.777777777777778,0.3333333333333333,363.0,3.444444444444444
B000GFYRIA,45,4.644444444444445,0.6431216931216931,289.24444444444447,3.4440476190476192
B000FH2Y1Q,8,4.625,0.6875,288.25,3.4437499999999996
B001O8KIWC,21,4.666666666666667,0.5896825396825397,261.1904761904762,3.4435714285714285
B007HP6J9C,23,4.826086956521739,0.21739130434782608,1179.2608695652175,3.443478260869565
B001E50X84,22,4.590909090909091,0.7657467532467532,437.90909090909093,3.4433603896103895
B005ZFORZE,7,4.857142857142857,0.14285714285714285,312.0,3.442857142857142
B001E5E2B8,13,4.769230769230769,0.34615384615384615,400.6923076923077,3.442307692307692
B003GHESE8,27,4.7407407407407405,0.41131687242798354,383.25925925925924,3.441913580246913
B003TRL87U,12,4.666666666666667,0.5833333333333334,293.4166666666667,3.4416666666666664
B000VK88IA,13,4.6923076923076925,0.5192307692307693,439.9230769230769,3.440384615384615
B000WHPNI0,17,4.647058823529412,0.6216096194575391,516.5294117647059,3.43942406230785
B0000V1B4I,9,4.555555555555555,0.8333333333333334,528.1111111111111,3.4388888888888887
B0035YE9CS,9,4.777777777777778,0.3148148148148148,409.44444444444446,3.4388888888888887
B000LRKMQE,8,4.625,0.66875,482.125,3.438125
B000FK63IS,98,4.6938775510204085,0.5074287956941018,473.44897959183675,3.437942924422516
B0001GUQ20,8,4.5,0.9583333333333334,396.375,3.4375
B002JV5M3S,8,4.75,0.375,514.125,3.4374999999999996
B0016687FW,14,4.857142857142857,0.125,277.7857142857143,3.4374999999999996
B001E5E0YW,36,4.833333333333333,0.18055555555555555,530.9444444444445,3.4374999999999996
B001TNW23U,8,4.75,0.375,416.875,3.4374999999999996
B003VMY4KG,8,4.75,0.375,324.5,3.4374999999999996
B002LFBA8S,20,4.55,0.8406313131313132,303.25,3.4371893939393936
B000UZVPKO,19,4.631578947368421,0.65,427.0,3.4371052631578944
B001EQ5JLE,212,4.754716981132075,0.36235572373854397,409.25,3.4370086039140157
B0052LDET6,21,4.761904761904762,0.3439795918367347,444.8095238095238,3.4365272108843534
B0009YUCZA,11,4.909090909090909,0.0,450.72727272727275,3.436363636363636
B001BMDEUO,5,4.6,0.72,417.2,3.436
B000ED9LDU,26,4.653846153846154,0.5939685314685315,362.7692307692308,3.435882867132867
B000E671W0,21,4.809523809523809,0.23015873015873015,482.7142857142857,3.4357142857142855
B000H7ELTM,38,4.605263157894737,0.6997807017543859,431.13157894736844,3.4336184210526315
B000GFYRIK,33,4.696969696969697,0.48484848484848486,291.1818181818182,3.4333333333333336
B004WI6FQY,9,4.666666666666667,0.5555555555555556,403.55555555555554,3.433333333333333
B002VVMAIQ,9,4.666666666666667,0.5555555555555556,326.55555555555554,3.433333333333333
B000RYBDLE,6,4.833333333333333,0.16666666666666666,327.0,3.4333333333333327
B000RYU5B8,6,4.833333333333333,0.16666666666666666,291.0,3.4333333333333327
B0019S6D6C,6,4.833333333333333,0.16666666666666666,442.5,3.4333333333333327
B000H7F8SU,6,4.833333333333333,0.16666666666666666,206.5,3.4333333333333327
B001SAQA8W,6,4.833333333333333,0.16666666666666666,253.0,3.4333333333333327
B001688BE2,5,4.6,0.7101010101010101,588.6,3.4330303030303027
B000CMIYWC,26,4.576923076923077,0.7632783882783882,464.03846153846155,3.43282967032967
B005D8TX3E,8,4.625,0.65,363.125,3.4324999999999997
B0011MTYF8,49,4.673469387755102,0.5362528344671201,361.53061224489795,3.432304421768707
B002BRC562,38,4.7105263157894735,0.4457236842105263,383.3421052631579,3.431085526315789
B001GM969M,12,4.583333333333333,0.7422438672438673,301.75,3.431006493506493
B000E1DS8Q,14,4.785714285714286,0.26785714285714285,257.5,3.4303571428571424
B000F47E00,8,4.75,0.35,455.0,3.4299999999999997
B000ILEVWO,10,4.6,0.7,458.3,3.4299999999999997
B001BIXK7K,31,4.741935483870968,0.3676307007786429,641.4193548387096,3.4296440489432705
